date,tax_abr,genome,abund.rel.to.total,abund.rel.to.cyanos,year,month,day
2015-06-25,CACIAM-69d;s__CACIAM-69d sp001913845,CYANO_50,0,0,2015,6,25
2015-06-25,Limnoraphis;s__,CYANO_51_1,0,0,2015,6,25
2015-06-25,CACIAM-69d;s__CACIAM-69d sp001913845,CYANO_54,0,0,2015,6,25
2015-06-25,RDYZ01;s__,CYANO_79,0,0,2015,6,25
2015-06-25,Cuspidothrix;s__Cuspidothrix issatschenkoi,CYANO_84,0,0,2015,6,25
2015-06-25,Cyanobium;s__,CYBIM_101_1,0,0,2015,6,25
2015-06-25,Cyanobium;s__,CYBIM_10_1,0,0,2015,6,25
2015-06-25,Cyanobium;s__,CYBIM_101,0,0,2015,6,25
2015-06-25,Cyanobium;s__,CYBIM_104,0,0,2015,6,25
2015-06-25,Cyanobium;s__,CYBIM_106,0,0,2015,6,25
2015-06-25,Cyanobium;s__,CYBIM_114,0,0,2015,6,25
2015-06-25,RGUW01;s__,CYBIM_119_1,0,0,2015,6,25
2015-06-25,NIES-981;s__,CYBIM_119,0,0,2015,6,25
2015-06-25,Cyanobium_A;s__,CYBIM_130_1,0,0,2015,6,25
2015-06-25,Cyanobium;s__Cyanobium sp903907855,CYBIM_130,0,0,2015,6,25
2015-06-25,Cyanobium;s__Cyanobium sp014191755,CYBIM_134_1,9.958250446564175e-4,9.958250446564175e-4,2015,6,25
2015-06-25,NIES-981;s__,CYBIM_136_1,0,0,2015,6,25
2015-06-25,Cyanobium_A;s__,CYBIM_137,0,0,2015,6,25
2015-06-25,Cyanobium;s__Cyanobium sp014191755,CYBIM_157,7.119874045828026e-4,7.119874045828026e-4,2015,6,25
2015-06-25,Cyanobium;s__,CYBIM_15,0,0,2015,6,25
2015-06-25,NIES-981;s__,CYBIM_160,0,0,2015,6,25
2015-06-25,RGUW01;s__,CYBIM_173,0,0,2015,6,25
2015-06-25,Cyanobium;s__,CYBIM_178,0,0,2015,6,25
2015-06-25,Cyanobium;s__,CYBIM_190_1,0,0,2015,6,25
2015-06-25,Cyanobium;s__,CYBIM_190,0,0,2015,6,25
2015-06-25,Cyanobium;s__Cyanobium sp903882285,CYBIM_194,0,0,2015,6,25
2015-06-25,UBA5018;s__,CYBIM_200,0,0,2015,6,25
2015-06-25,Cyanobium;s__Cyanobium sp014191755,CYBIM_22,5.565753905711553e-4,5.565753905711553e-4,2015,6,25
2015-06-25,Cyanobium;s__,CYBIM_231,0,0,2015,6,25
2015-06-25,NIES-981;s__,CYBIM_28,0,0,2015,6,25
2015-06-25,UBA5018;s__,CYBIM_31,0,0,2015,6,25
2015-06-25,Cyanobium;s__Cyanobium sp014191755,CYBIM_39,0.00117896264695038,0.00117896264695038,2015,6,25
2015-06-25,Cyanobium;s__Cyanobium sp903907855,CYBIM_45,0,0,2015,6,25
2015-06-25,UBA5018;s__,CYBIM_51,0,0,2015,6,25
2015-06-25,NIES-981;s__,CYBIM_52,0,0,2015,6,25
2015-06-25,Cyanobium;s__,CYBIM_60_1,0,0,2015,6,25
2015-06-25,Cyanobium_A;s__,CYBIM_60,0,0,2015,6,25
2015-06-25,Cyanobium;s__,CYBIM_63,0,0,2015,6,25
2015-06-25,Cyanobium;s__,CYBIM_67_1,0,0,2015,6,25
2015-06-25,Cyanobium;s__,CYBIM_67,0,0,2015,6,25
2015-06-25,Cyanobium;s__,CYBIM_73_1,0,0,2015,6,25
2015-06-25,NIES-981;s__,CYBIM_73,0,0,2015,6,25
2015-06-25,Cyanobium;s__,CYBIM_76_1,0,0,2015,6,25
2015-06-25,Cyanobium;s__,CYBIM_76,0,0,2015,6,25
2015-06-25,Cyanobium;s__,CYBIM_77,0,0,2015,6,25
2015-06-25,Cyanobium_A;s__,CYBIM_80,0,0,2015,6,25
2015-06-25,Cyanobium;s__,CYBIM_83,0,0,2015,6,25
2015-06-25,Cyanobium;s__,CYBIM_89,0,0,2015,6,25
2015-06-25,Cyanobium;s__Cyanobium sp014191755,CYBIM_90,0,0,2015,6,25
2015-06-25,Cyanobium;s__,CYBIM_93,0,0,2015,6,25
2015-06-25,NIES-981;s__,CYBIM_94,0,0,2015,6,25
2015-06-25,Cyanobium;s__,CYBIM_96,0,0,2015,6,25
2015-06-25,Dolichospermum;s__Dolichospermum sp001277295,DOLIS_105,0,0,2015,6,25
2015-06-25,Dolichospermum;s__Dolichospermum sp015207875,DOLIS_117,0,0,2015,6,25
2015-06-25,Dolichospermum;s__Dolichospermum circinale,DOLIS_174,0,0,2015,6,25
2015-06-25,Dolichospermum;s__Dolichospermum sp000312705,DOLIS_187,0,0,2015,6,25
2015-06-25,Dolichospermum;s__Dolichospermum sp000312705,DOLIS_36,0,0,2015,6,25
2015-06-25,Dolichospermum;s__Dolichospermum sp000312705,DOLIS_53,0,0,2015,6,25
2015-06-25,Dolichospermum;s__Dolichospermum planctonicum,DOLIS_80,0,0,2015,6,25
2015-06-25,Microcystis;s__Microcystis aeruginosa_C,MCYST_100,3.577539037776021e-4,3.577539037776021e-4,2015,6,25
2015-06-25,Snowella;s__,MCYST_157,2.895673195979624e-4,2.8956731959796237e-4,2015,6,25
2015-06-25,Microcystis;s__Microcystis aeruginosa,MCYST_162_1,6.809621943892542e-4,6.809621943892542e-4,2015,6,25
2015-06-25,Snowella;s__,MCYST_162_2,2.114699536852368e-4,2.1146995368523684e-4,2015,6,25
2015-06-25,Microcystis;s__,MCYST_162,3.4369213443534837e-4,3.4369213443534837e-4,2015,6,25
2015-06-25,Microcystis;s__,MCYST_24,4.619941033089901e-4,4.619941033089901e-4,2015,6,25
2015-06-25,Microcystis;s__Microcystis panniformis,MCYST_2,0.00169012729462735,0.00169012729462735,2015,6,25
2015-06-25,Microcystis;s__Microcystis aeruginosa,MCYST_31,4.312210138833348e-4,4.312210138833348e-4,2015,6,25
2015-06-25,Snowella;s__,MCYST_56,2.7176376413955844e-4,2.7176376413955844e-4,2015,6,25
2015-06-25,Microcystis;s__Microcystis panniformis,MCYST_62,5.389245284883558e-4,5.389245284883558e-4,2015,6,25
2015-06-25,Microcystis;s__Microcystis sp002282935,MCYST_79,0.00303372675061814,0.00303372675061814,2015,6,25
2015-06-25,Snowella;s__Snowella sp003249095,MCYST_90,0,0,2015,6,25
2015-06-25,Nodosilinea;s__,NODOS_103,0,0,2015,6,25
2015-06-25,Nodosilinea;s__,NODOS_105,0,0,2015,6,25
2015-06-25,Nodosilinea;s__,NODOS_264,0,0,2015,6,25
2015-06-25,Nodosilinea;s__,NODOS_42,0,0,2015,6,25
2015-06-25,Nodosilinea;s__,NODOS_58,0,0,2015,6,25
2015-06-25,Pseudanabaena;s__,PSEUDA_13,0.00613156807009811,0.00613156807009811,2015,6,25
2015-06-25,Pseudanabaena;s__,PSEUDA_157,0,0,2015,6,25
2015-06-25,Pseudanabaena;s__,PSEUDA_281,0,0,2015,6,25
2015-06-25,Pseudanabaena;s__,PSEUDA_31,0,0,2015,6,25
2015-06-25,Pseudanabaena;s__Pseudanabaena sp014696925,PSEUDA_70,0,0,2015,6,25
2015-06-25,Vulcanococcus;s__,VULCA_120,0,0,2015,6,25
2015-06-25,Vulcanococcus;s__,VULCA_209,0,0,2015,6,25
2015-06-25,Vulcanococcus;s__,VULCA_20,0,0,2015,6,25
2015-06-25,Vulcanococcus;s__,VULCA_215,0,0,2015,6,25
2015-06-25,Vulcanococcus;s__,VULCA_242,0,0,2015,6,25
2015-06-25,Vulcanococcus;s__,VULCA_28,0,0,2015,6,25
2015-06-25,Vulcanococcus;s__,VULCA_43,0,0,2015,6,25
2015-06-25,Vulcanococcus;s__,VULCA_51,0,0,2015,6,25
2015-06-25,Vulcanococcus;s__,VULCA_54,0,0,2015,6,25
2015-06-25,Vulcanococcus;s__,VULCA_96,0,0,2015,6,25
2015-06-27,Aphanizomenon;s__Aphanizomenon flosaquae,APHAN_134,0.05327892016453027,0.05327892016453027,2015,6,27
2015-06-27,Raphidiopsis;s__Raphidiopsis brookii,CYANO_106,0,0,2015,6,27
2015-06-27,Planktothrix;s__Planktothrix agardhii,CYANO_45,0,0,2015,6,27
2015-06-27,CACIAM-69d;s__CACIAM-69d sp001913845,CYANO_50,0,0,2015,6,27
2015-06-27,Limnoraphis;s__,CYANO_51_1,0,0,2015,6,27
2015-06-27,CACIAM-69d;s__CACIAM-69d sp001913845,CYANO_54,0,0,2015,6,27
2015-06-27,RDYZ01;s__,CYANO_79,0,0,2015,6,27
2015-06-27,Cuspidothrix;s__Cuspidothrix issatschenkoi,CYANO_84,0,0,2015,6,27
2015-06-27,Cyanobium;s__,CYBIM_101_1,0,0,2015,6,27
2015-06-27,Cyanobium;s__,CYBIM_10_1,0,0,2015,6,27
2015-06-27,Cyanobium;s__,CYBIM_101,0,0,2015,6,27
2015-06-27,Cyanobium;s__,CYBIM_104,3.074880843317733e-4,3.074880843317733e-4,2015,6,27
2015-06-27,Cyanobium;s__,CYBIM_106,0,0,2015,6,27
2015-06-27,Cyanobium;s__,CYBIM_114,0,0,2015,6,27
2015-06-27,RGUW01;s__,CYBIM_119_1,0,0,2015,6,27
2015-06-27,NIES-981;s__,CYBIM_119,0,0,2015,6,27
2015-06-27,Cyanobium_A;s__,CYBIM_130_1,0,0,2015,6,27
2015-06-27,Cyanobium;s__Cyanobium sp903907855,CYBIM_130,0,0,2015,6,27
2015-06-27,Cyanobium;s__Cyanobium sp014191755,CYBIM_134_1,0.00121969590864476,0.00121969590864476,2015,6,27
2015-06-27,NIES-981;s__,CYBIM_136_1,0,0,2015,6,27
2015-06-27,Cyanobium_A;s__,CYBIM_137,0,0,2015,6,27
2015-06-27,Cyanobium;s__Cyanobium sp014191755,CYBIM_157,8.919741654707559e-4,8.919741654707559e-4,2015,6,27
2015-06-27,Cyanobium;s__,CYBIM_15,0,0,2015,6,27
2015-06-27,NIES-981;s__,CYBIM_160,0,0,2015,6,27
2015-06-27,RGUW01;s__,CYBIM_173,0,0,2015,6,27
2015-06-27,Cyanobium;s__,CYBIM_178,0,0,2015,6,27
2015-06-27,Cyanobium;s__,CYBIM_190_1,0,0,2015,6,27
2015-06-27,Cyanobium;s__,CYBIM_190,0,0,2015,6,27
2015-06-27,Cyanobium;s__Cyanobium sp903882285,CYBIM_194,0,0,2015,6,27
2015-06-27,UBA5018;s__,CYBIM_200,0,0,2015,6,27
2015-06-27,Cyanobium;s__Cyanobium sp014191755,CYBIM_22,5.527075807794131e-4,5.527075807794131e-4,2015,6,27
2015-06-27,Cyanobium;s__,CYBIM_231,0,0,2015,6,27
2015-06-27,NIES-981;s__,CYBIM_28,0,0,2015,6,27
2015-06-27,UBA5018;s__,CYBIM_31,0,0,2015,6,27
2015-06-27,Cyanobium;s__Cyanobium sp014191755,CYBIM_39,0.0013979888515049,0.0013979888515049,2015,6,27
2015-06-27,Cyanobium;s__Cyanobium sp903907855,CYBIM_45,0,0,2015,6,27
2015-06-27,UBA5018;s__,CYBIM_51,0,0,2015,6,27
2015-06-27,NIES-981;s__,CYBIM_52,0,0,2015,6,27
2015-06-27,Cyanobium;s__,CYBIM_60_1,0,0,2015,6,27
2015-06-27,Cyanobium_A;s__,CYBIM_60,0,0,2015,6,27
2015-06-27,Cyanobium;s__,CYBIM_63,0,0,2015,6,27
2015-06-27,Cyanobium;s__,CYBIM_67_1,0,0,2015,6,27
2015-06-27,Cyanobium;s__,CYBIM_67,0,0,2015,6,27
2015-06-27,Cyanobium;s__,CYBIM_73_1,0,0,2015,6,27
2015-06-27,NIES-981;s__,CYBIM_73,0,0,2015,6,27
2015-06-27,Cyanobium;s__,CYBIM_76_1,0,0,2015,6,27
2015-06-27,Cyanobium;s__,CYBIM_76,0,0,2015,6,27
2015-06-27,Cyanobium;s__,CYBIM_77,0,0,2015,6,27
2015-06-27,Cyanobium_A;s__,CYBIM_80,0,0,2015,6,27
2015-06-27,Cyanobium;s__,CYBIM_83,0,0,2015,6,27
2015-06-27,Cyanobium;s__,CYBIM_89,0,0,2015,6,27
2015-06-27,Cyanobium;s__Cyanobium sp014191755,CYBIM_90,3.3817253296970274e-4,3.3817253296970274e-4,2015,6,27
2015-06-27,Cyanobium;s__,CYBIM_93,0,0,2015,6,27
2015-06-27,NIES-981;s__,CYBIM_94,0,0,2015,6,27
2015-06-27,Cyanobium;s__,CYBIM_96,0,0,2015,6,27
2015-06-27,Dolichospermum;s__Dolichospermum sp001277295,DOLIS_105,1.7249874379490185e-4,1.7249874379490185e-4,2015,6,27
2015-06-27,Dolichospermum;s__Dolichospermum sp015207875,DOLIS_117,0,0,2015,6,27
2015-06-27,Dolichospermum;s__Dolichospermum circinale,DOLIS_174,0,0,2015,6,27
2015-06-27,Dolichospermum;s__Dolichospermum sp000312705,DOLIS_187,0,0,2015,6,27
2015-06-27,Dolichospermum;s__Dolichospermum sp000312705,DOLIS_36,0,0,2015,6,27
2015-06-27,Dolichospermum;s__Dolichospermum sp000312705,DOLIS_53,0,0,2015,6,27
2015-06-27,Dolichospermum;s__Dolichospermum planctonicum,DOLIS_80,0,0,2015,6,27
2015-06-27,Microcystis;s__Microcystis aeruginosa_C,MCYST_100,4.8503547578827817e-4,4.8503547578827817e-4,2015,6,27
2015-06-27,Snowella;s__,MCYST_157,0.00116601322057291,0.00116601322057291,2015,6,27
2015-06-27,Microcystis;s__Microcystis aeruginosa,MCYST_162_1,0.00101339664829212,0.00101339664829212,2015,6,27
2015-06-27,Snowella;s__,MCYST_162_2,0.00104277613700725,0.00104277613700725,2015,6,27
2015-06-27,Microcystis;s__,MCYST_162,4.947616390554459e-4,4.947616390554459e-4,2015,6,27
2015-06-27,Microcystis;s__,MCYST_24,0.00106758602178392,0.00106758602178392,2015,6,27
2015-06-27,Microcystis;s__Microcystis panniformis,MCYST_2,0.00443964055062882,0.00443964055062882,2015,6,27
2015-06-27,Microcystis;s__Microcystis aeruginosa,MCYST_31,9.163138727289172e-4,9.163138727289172e-4,2015,6,27
2015-06-27,Snowella;s__,MCYST_56,0.00109026548876244,0.00109026548876244,2015,6,27
2015-06-27,Microcystis;s__Microcystis panniformis,MCYST_62,0.00129308268553229,0.00129308268553229,2015,6,27
2015-06-27,Microcystis;s__Microcystis sp002282935,MCYST_79,0.00318287168989749,0.00318287168989749,2015,6,27
2015-06-27,Snowella;s__Snowella sp003249095,MCYST_90,0,0,2015,6,27
2015-06-27,Nodosilinea;s__,NODOS_103,0,0,2015,6,27
2015-06-27,Nodosilinea;s__,NODOS_105,0,0,2015,6,27
2015-06-27,Nodosilinea;s__,NODOS_264,0,0,2015,6,27
2015-06-27,Nodosilinea;s__,NODOS_42,0,0,2015,6,27
2015-06-27,Nodosilinea;s__,NODOS_58,0,0,2015,6,27
2015-06-27,Pseudanabaena;s__,PSEUDA_13,0.00512070477646828,0.00512070477646828,2015,6,27
2015-06-27,Pseudanabaena;s__,PSEUDA_157,0,0,2015,6,27
2015-06-27,Pseudanabaena;s__,PSEUDA_281,0.00133922883099174,0.00133922883099174,2015,6,27
2015-06-27,Pseudanabaena;s__,PSEUDA_31,0,0,2015,6,27
2015-06-27,Pseudanabaena;s__Pseudanabaena sp014696925,PSEUDA_70,0,0,2015,6,27
2015-06-27,Vulcanococcus;s__,VULCA_120,0,0,2015,6,27
2015-06-27,Vulcanococcus;s__,VULCA_209,0,0,2015,6,27
2015-06-27,Vulcanococcus;s__,VULCA_20,0,0,2015,6,27
2015-06-27,Vulcanococcus;s__,VULCA_215,0,0,2015,6,27
2015-06-27,Vulcanococcus;s__,VULCA_242,9.666481540675284e-5,9.666481540675284e-5,2015,6,27
2015-06-27,Vulcanococcus;s__,VULCA_28,0,0,2015,6,27
2015-06-27,Vulcanococcus;s__,VULCA_43,0,0,2015,6,27
2015-06-27,Vulcanococcus;s__,VULCA_51,7.058958099012767e-5,7.058958099012767e-5,2015,6,27
2015-06-27,Vulcanococcus;s__,VULCA_54,0,0,2015,6,27
2015-06-27,Vulcanococcus;s__,VULCA_96,0,0,2015,6,27
2015-06-29,Aphanizomenon;s__Aphanizomenon flosaquae,APHAN_134,0.03408914087354314,0.03408914087354314,2015,6,29
2015-06-29,Raphidiopsis;s__Raphidiopsis brookii,CYANO_106,0,0,2015,6,29
2015-06-29,Planktothrix;s__Planktothrix agardhii,CYANO_45,0,0,2015,6,29
2015-06-29,CACIAM-69d;s__CACIAM-69d sp001913845,CYANO_50,0,0,2015,6,29
2015-06-29,Limnoraphis;s__,CYANO_51_1,0,0,2015,6,29
2015-06-29,CACIAM-69d;s__CACIAM-69d sp001913845,CYANO_54,0,0,2015,6,29
2015-06-29,RDYZ01;s__,CYANO_79,0,0,2015,6,29
2015-06-29,Cuspidothrix;s__Cuspidothrix issatschenkoi,CYANO_84,0,0,2015,6,29
2015-06-29,Cyanobium;s__,CYBIM_101_1,0,0,2015,6,29
2015-06-29,Cyanobium;s__,CYBIM_10_1,0,0,2015,6,29
2015-06-29,Cyanobium;s__,CYBIM_101,0,0,2015,6,29
2015-06-29,Cyanobium;s__,CYBIM_104,2.299854817840266e-4,2.299854817840265e-4,2015,6,29
2015-06-29,Cyanobium;s__,CYBIM_106,0,0,2015,6,29
2015-06-29,Cyanobium;s__,CYBIM_114,0,0,2015,6,29
2015-06-29,RGUW01;s__,CYBIM_119_1,0,0,2015,6,29
2015-06-29,NIES-981;s__,CYBIM_119,0,0,2015,6,29
2015-06-29,Cyanobium_A;s__,CYBIM_130_1,0,0,2015,6,29
2015-06-29,Cyanobium;s__Cyanobium sp903907855,CYBIM_130,0,0,2015,6,29
2015-06-29,Cyanobium;s__Cyanobium sp014191755,CYBIM_134_1,9.243253596752626e-4,9.243253596752626e-4,2015,6,29
2015-06-29,NIES-981;s__,CYBIM_136_1,0,0,2015,6,29
2015-06-29,Cyanobium_A;s__,CYBIM_137,0,0,2015,6,29
2015-06-29,Cyanobium;s__Cyanobium sp014191755,CYBIM_157,6.575813760459294e-4,6.575813760459294e-4,2015,6,29
2015-06-29,Cyanobium;s__,CYBIM_15,0,0,2015,6,29
2015-06-29,NIES-981;s__,CYBIM_160,0,0,2015,6,29
2015-06-29,RGUW01;s__,CYBIM_173,0,0,2015,6,29
2015-06-29,Cyanobium;s__,CYBIM_178,0,0,2015,6,29
2015-06-29,Cyanobium;s__,CYBIM_190_1,0,0,2015,6,29
2015-06-29,Cyanobium;s__,CYBIM_190,0,0,2015,6,29
2015-06-29,Cyanobium;s__Cyanobium sp903882285,CYBIM_194,0,0,2015,6,29
2015-06-29,UBA5018;s__,CYBIM_200,0,0,2015,6,29
2015-06-29,Cyanobium;s__Cyanobium sp014191755,CYBIM_22,3.932481446688779e-4,3.932481446688779e-4,2015,6,29
2015-06-29,Cyanobium;s__,CYBIM_231,0,0,2015,6,29
2015-06-29,NIES-981;s__,CYBIM_28,0,0,2015,6,29
2015-06-29,UBA5018;s__,CYBIM_31,0,0,2015,6,29
2015-06-29,Cyanobium;s__Cyanobium sp014191755,CYBIM_39,0.00102566945775491,0.00102566945775491,2015,6,29
2015-06-29,Cyanobium;s__Cyanobium sp903907855,CYBIM_45,0,0,2015,6,29
2015-06-29,UBA5018;s__,CYBIM_51,0,0,2015,6,29
2015-06-29,NIES-981;s__,CYBIM_52,0,0,2015,6,29
2015-06-29,Cyanobium;s__,CYBIM_60_1,0,0,2015,6,29
2015-06-29,Cyanobium_A;s__,CYBIM_60,0,0,2015,6,29
2015-06-29,Cyanobium;s__,CYBIM_63,0,0,2015,6,29
2015-06-29,Cyanobium;s__,CYBIM_67_1,0,0,2015,6,29
2015-06-29,Cyanobium;s__,CYBIM_67,0,0,2015,6,29
2015-06-29,Cyanobium;s__,CYBIM_73_1,0,0,2015,6,29
2015-06-29,NIES-981;s__,CYBIM_73,0,0,2015,6,29
2015-06-29,Cyanobium;s__,CYBIM_76_1,0,0,2015,6,29
2015-06-29,Cyanobium;s__,CYBIM_76,0,0,2015,6,29
2015-06-29,Cyanobium;s__,CYBIM_77,0,0,2015,6,29
2015-06-29,Cyanobium_A;s__,CYBIM_80,0,0,2015,6,29
2015-06-29,Cyanobium;s__,CYBIM_83,0,0,2015,6,29
2015-06-29,Cyanobium;s__,CYBIM_89,0,0,2015,6,29
2015-06-29,Cyanobium;s__Cyanobium sp014191755,CYBIM_90,2.6795189571327075e-4,2.679518957132707e-4,2015,6,29
2015-06-29,Cyanobium;s__,CYBIM_93,0,0,2015,6,29
2015-06-29,NIES-981;s__,CYBIM_94,0,0,2015,6,29
2015-06-29,Cyanobium;s__,CYBIM_96,0,0,2015,6,29
2015-06-29,Dolichospermum;s__Dolichospermum sp001277295,DOLIS_105,0,0,2015,6,29
2015-06-29,Dolichospermum;s__Dolichospermum sp015207875,DOLIS_117,0,0,2015,6,29
2015-06-29,Dolichospermum;s__Dolichospermum circinale,DOLIS_174,0,0,2015,6,29
2015-06-29,Dolichospermum;s__Dolichospermum sp000312705,DOLIS_187,0,0,2015,6,29
2015-06-29,Dolichospermum;s__Dolichospermum sp000312705,DOLIS_36,0,0,2015,6,29
2015-06-29,Dolichospermum;s__Dolichospermum sp000312705,DOLIS_53,0,0,2015,6,29
2015-06-29,Dolichospermum;s__Dolichospermum planctonicum,DOLIS_80,0,0,2015,6,29
2015-06-29,Microcystis;s__Microcystis aeruginosa_C,MCYST_100,4.496819340542044e-4,4.496819340542044e-4,2015,6,29
2015-06-29,Snowella;s__,MCYST_157,6.069885019675434e-4,6.069885019675434e-4,2015,6,29
2015-06-29,Microcystis;s__Microcystis aeruginosa,MCYST_162_1,7.408477367897764e-4,7.408477367897764e-4,2015,6,29
2015-06-29,Snowella;s__,MCYST_162_2,5.071186652601709e-4,5.071186652601709e-4,2015,6,29
2015-06-29,Microcystis;s__,MCYST_162,4.582653107907871e-4,4.582653107907871e-4,2015,6,29
2015-06-29,Microcystis;s__,MCYST_24,6.813527367213029e-4,6.813527367213029e-4,2015,6,29
2015-06-29,Microcystis;s__Microcystis panniformis,MCYST_2,0.00367040377284443,0.00367040377284443,2015,6,29
2015-06-29,Microcystis;s__Microcystis aeruginosa,MCYST_31,5.364610534083848e-4,5.364610534083848e-4,2015,6,29
2015-06-29,Snowella;s__,MCYST_56,6.941674327610732e-4,6.941674327610732e-4,2015,6,29
2015-06-29,Microcystis;s__Microcystis panniformis,MCYST_62,7.005828899483309e-4,7.005828899483309e-4,2015,6,29
2015-06-29,Microcystis;s__Microcystis sp002282935,MCYST_79,0.00403206703496383,0.00403206703496383,2015,6,29
2015-06-29,Snowella;s__Snowella sp003249095,MCYST_90,0,0,2015,6,29
2015-06-29,Nodosilinea;s__,NODOS_103,0,0,2015,6,29
2015-06-29,Nodosilinea;s__,NODOS_105,0,0,2015,6,29
2015-06-29,Nodosilinea;s__,NODOS_264,0,0,2015,6,29
2015-06-29,Nodosilinea;s__,NODOS_42,0,0,2015,6,29
2015-06-29,Nodosilinea;s__,NODOS_58,0,0,2015,6,29
2015-06-29,Pseudanabaena;s__,PSEUDA_13,0.00569338419285533,0.00569338419285533,2015,6,29
2015-06-29,Pseudanabaena;s__,PSEUDA_157,0,0,2015,6,29
2015-06-29,Pseudanabaena;s__,PSEUDA_281,5.191737239883597e-4,5.191737239883597e-4,2015,6,29
2015-06-29,Pseudanabaena;s__,PSEUDA_31,0,0,2015,6,29
2015-06-29,Pseudanabaena;s__Pseudanabaena sp014696925,PSEUDA_70,0,0,2015,6,29
2015-06-29,Vulcanococcus;s__,VULCA_120,0,0,2015,6,29
2015-06-29,Vulcanococcus;s__,VULCA_209,0,0,2015,6,29
2015-06-29,Vulcanococcus;s__,VULCA_20,0,0,2015,6,29
2015-06-29,Vulcanococcus;s__,VULCA_215,0,0,2015,6,29
2015-06-29,Vulcanococcus;s__,VULCA_242,8.791184471263342e-5,8.791184471263342e-5,2015,6,29
2015-06-29,Vulcanococcus;s__,VULCA_28,0,0,2015,6,29
2015-06-29,Vulcanococcus;s__,VULCA_43,0,0,2015,6,29
2015-06-29,Vulcanococcus;s__,VULCA_51,0,0,2015,6,29
2015-06-29,Vulcanococcus;s__,VULCA_54,0,0,2015,6,29
2015-06-29,Vulcanococcus;s__,VULCA_96,0,0,2015,6,29
2015-07-01,Aphanizomenon;s__Aphanizomenon flosaquae,APHAN_134,0.0207357456582374,0.0207357456582374,2015,7,1
2015-07-01,Raphidiopsis;s__Raphidiopsis brookii,CYANO_106,0,0,2015,7,1
2015-07-01,Planktothrix;s__Planktothrix agardhii,CYANO_45,0,0,2015,7,1
2015-07-01,CACIAM-69d;s__CACIAM-69d sp001913845,CYANO_50,0,0,2015,7,1
2015-07-01,Limnoraphis;s__,CYANO_51_1,0,0,2015,7,1
2015-07-01,CACIAM-69d;s__CACIAM-69d sp001913845,CYANO_54,0,0,2015,7,1
2015-07-01,RDYZ01;s__,CYANO_79,0,0,2015,7,1
2015-07-01,Cuspidothrix;s__Cuspidothrix issatschenkoi,CYANO_84,0,0,2015,7,1
2015-07-01,Cyanobium;s__,CYBIM_101_1,0,0,2015,7,1
2015-07-01,Cyanobium;s__,CYBIM_10_1,0,0,2015,7,1
2015-07-01,Cyanobium;s__,CYBIM_101,5.969121805663776e-5,5.969121805663776e-5,2015,7,1
2015-07-01,Cyanobium;s__,CYBIM_104,3.903764574973992e-4,3.903764574973992e-4,2015,7,1
2015-07-01,Cyanobium;s__,CYBIM_106,0,0,2015,7,1
2015-07-01,Cyanobium;s__,CYBIM_114,0,0,2015,7,1
2015-07-01,RGUW01;s__,CYBIM_119_1,0,0,2015,7,1
2015-07-01,NIES-981;s__,CYBIM_119,0,0,2015,7,1
2015-07-01,Cyanobium_A;s__,CYBIM_130_1,0,0,2015,7,1
2015-07-01,Cyanobium;s__Cyanobium sp903907855,CYBIM_130,0,0,2015,7,1
2015-07-01,Cyanobium;s__Cyanobium sp014191755,CYBIM_134_1,0.00158576987947588,0.00158576987947588,2015,7,1
2015-07-01,NIES-981;s__,CYBIM_136_1,0,0,2015,7,1
2015-07-01,Cyanobium_A;s__,CYBIM_137,0,0,2015,7,1
2015-07-01,Cyanobium;s__Cyanobium sp014191755,CYBIM_157,0.00111417947795386,0.00111417947795386,2015,7,1
2015-07-01,Cyanobium;s__,CYBIM_15,0,0,2015,7,1
2015-07-01,NIES-981;s__,CYBIM_160,0,0,2015,7,1
2015-07-01,RGUW01;s__,CYBIM_173,0,0,2015,7,1
2015-07-01,Cyanobium;s__,CYBIM_178,0,0,2015,7,1
2015-07-01,Cyanobium;s__,CYBIM_190_1,0,0,2015,7,1
2015-07-01,Cyanobium;s__,CYBIM_190,0,0,2015,7,1
2015-07-01,Cyanobium;s__Cyanobium sp903882285,CYBIM_194,5.679754079986771e-5,5.679754079986771e-5,2015,7,1
2015-07-01,UBA5018;s__,CYBIM_200,0,0,2015,7,1
2015-07-01,Cyanobium;s__Cyanobium sp014191755,CYBIM_22,6.537621262807389e-4,6.537621262807389e-4,2015,7,1
2015-07-01,Cyanobium;s__,CYBIM_231,0,0,2015,7,1
2015-07-01,NIES-981;s__,CYBIM_28,0,0,2015,7,1
2015-07-01,UBA5018;s__,CYBIM_31,0,0,2015,7,1
2015-07-01,Cyanobium;s__Cyanobium sp014191755,CYBIM_39,0.0017559667867794,0.0017559667867794,2015,7,1
2015-07-01,Cyanobium;s__Cyanobium sp903907855,CYBIM_45,0,0,2015,7,1
2015-07-01,UBA5018;s__,CYBIM_51,0,0,2015,7,1
2015-07-01,NIES-981;s__,CYBIM_52,0,0,2015,7,1
2015-07-01,Cyanobium;s__,CYBIM_60_1,0,0,2015,7,1
2015-07-01,Cyanobium_A;s__,CYBIM_60,0,0,2015,7,1
2015-07-01,Cyanobium;s__,CYBIM_63,0,0,2015,7,1
2015-07-01,Cyanobium;s__,CYBIM_67_1,0,0,2015,7,1
2015-07-01,Cyanobium;s__,CYBIM_67,0,0,2015,7,1
